items	num_genomes_gene_cluster_has_hits	num_genes_in_gene_cluster	max_num_paralogs	SCG	functional_homogeneity_index	geometric_homogeneity_index	combined_homogeneity_index	PPanGGOLiN
GC_00001321	8	8	1	1	0.962188502343943	1.0	0.980729936185596	persistent
GC_00001322	8	8	1	1	0.927785835146241	1.0	0.962540359236388	persistent
GC_00001323	8	8	1	1	0.991318074191002	1.0	0.995640110978993	persistent
GC_00001324	8	8	1	1	0.977034785545424	1.0	0.988384010932696	persistent
GC_00001325	8	8	1	1	0.993339573732719	1.0	0.99665865949031	persistent
GC_00001326	8	8	1	1	0.990599017384732	1.0	0.995277309727793	persistent
GC_00001327	8	8	1	1	0.984598936662043	1.0	0.9922397099719	persistent
GC_00001328	8	8	1	1	0.96799939763572	0.994396946326892	0.981020626150912	persistent
GC_00001329	8	8	1	1	0.986583522297808	1.0	0.993246456767811	persistent
GC_00001330	8	8	1	1	0.933212267958031	1.0	0.965452457989772	persistent
GC_00001331	8	8	1	1	0.971846846846847	1.0	0.985722444317533	persistent
GC_00001332	8	8	1	1	0.979467016164264	1.0	0.989627013904215	persistent
GC_00001333	8	8	1	1	0.972031746031746	1.0	0.98581754374668	persistent
GC_00001334	8	8	1	1	0.934424730199378	0.996197935696017	0.964323069165049	persistent
GC_00001335	8	8	1	1	0.966530651899349	0.969171528954137	0.967849288953436	persistent
GC_00001336	8	8	1	1	0.984396258503401	1.0	0.992136781436805	persistent
GC_00001337	8	8	1	1	0.936398575178103	1.0	0.967154786397192	persistent
GC_00001338	8	8	1	1	0.97124348683284	0.978769035649837	0.974991739825618	persistent
GC_00001339	8	8	1	1	0.974986623863028	1.0	0.987334913647139	persistent
GC_00001340	8	8	1	1	0.991330427855101	0.996218487394958	0.993768446923637	persistent
GC_00001341	8	8	1	1	0.99032967032967	1.0	0.995141342756184	persistent
GC_00001342	8	8	1	1	0.99070111915734	1.0	0.995328841304617	persistent
GC_00001343	8	8	1	1	0.989210657993495	1.0	0.994576068671687	persistent
GC_00001344	8	8	1	1	0.971775045421895	0.862709494825499	0.914000134781066	persistent
GC_00001345	8	8	1	1	0.967704517704518	0.852413499946019	0.906407592091053	persistent
GC_00001346	8	8	1	1	0.97863585489499	0.98554247043884	0.982077019844226	persistent
GC_00001347	8	8	1	1	0.975502840861194	0.994533491499071	0.984926247656156	persistent
GC_00001348	8	8	1	1	0.986580726965342	1.0	0.993245040157438	persistent
GC_00001349	8	8	1	1	0.991345551378446	1.0	0.995653969440129	persistent
GC_00001350	7	8	2	0	0.984615384615385	0.821628261606234	0.89576821876115	persistent
GC_00001351	8	8	1	1	0.989855678728299	0.950862501931698	0.969967362192487	persistent
GC_00001352	8	8	1	1	0.986963447350771	1.0	0.99343895698403	persistent
GC_00001353	8	8	1	1	0.961837217156366	0.988538176688416	0.975004926661296	persistent
GC_00001354	8	8	1	1	0.935566370836912	0.998003362690151	0.96577678883283	persistent
GC_00001355	8	8	1	1	0.849071207430341	1.0	0.918375889493512	persistent
GC_00001356	8	8	1	1	0.978961412151067	1.0	0.989368874137842	persistent
GC_00001357	8	8	1	1	0.991669384648837	0.998859749144816	0.995251580063148	persistent
GC_00001358	8	8	1	1	0.981839222695816	1.0	0.990836402319518	persistent
GC_00001359	8	8	1	1	0.982489117530669	1.0	0.991167223913369	persistent
GC_00001360	8	8	1	1	0.99078231292517	1.0	0.995369816672077	persistent
GC_00001361	8	8	1	1	0.991376969038566	1.0	0.995669814859013	persistent
GC_00001362	8	8	1	1	0.974052779006339	1.0	0.986855862584018	persistent
GC_00001363	8	8	1	1	0.983473733473733	1.0	0.991668018463081	persistent
GC_00001364	8	8	1	1	0.981805929919138	1.0	0.99081944916695	persistent
GC_00001365	8	8	1	1	0.99588148512417	1.0	0.997936493270504	persistent
GC_00001366	8	8	1	1	0.985802469135802	1.0	0.992850481815356	persistent
GC_00001367	8	8	1	1	0.986358602637672	1.0	0.993132459897114	persistent
GC_00001368	8	8	1	1	0.977836134453781	1.0	0.988793881778108	persistent
GC_00001369	8	8	1	1	0.966342557965595	1.0	0.98288322556105	persistent
GC_00001370	8	8	1	1	0.988711926211926	1.0	0.994323927141336	persistent
GC_00001371	8	8	1	1	0.97640562248996	1.0	0.988061976123952	persistent
GC_00001372	8	8	1	1	0.986427200438717	1.0	0.993167230312651	persistent
GC_00001373	8	8	1	1	0.989914743189852	1.0	0.994931814619364	persistent
GC_00001374	8	8	1	1	0.98314963967783	1.0	0.991503233046545	persistent
GC_00001375	8	8	1	1	0.930385487528345	0.996845521244861	0.962469576352679	persistent
GC_00001376	8	8	1	1	0.983703635695924	1.0	0.991784879550135	persistent
GC_00001377	8	8	1	1	0.981823266219239	1.0	0.990828277127134	persistent
GC_00001378	8	8	1	1	0.993721996457226	1.0	0.996851113869471	persistent
GC_00001379	8	8	1	1	0.969843462246777	1.0	0.984690896342176	persistent
GC_00001380	8	8	1	1	0.98331458567679	1.0	0.991587106531808	persistent
GC_00001381	8	8	1	1	0.943369490862895	0.936658456486041	0.940001995665718	persistent
GC_00001382	8	8	1	1	0.97438938675101	1.0	0.987028590499499	persistent
GC_00001383	8	8	1	1	0.965478057316879	0.981194606982492	0.973272888012949	persistent
GC_00001384	8	8	1	1	0.987118382068788	0.997311897774201	0.992188959167378	persistent
GC_00001385	8	8	1	1	0.97729711602951	1.0	0.988518223292573	persistent
GC_00001386	8	8	1	1	0.986351748937561	1.0	0.99312898580539	persistent
GC_00001387	8	8	1	1	0.951170298627926	1.0	0.974974146845915	persistent
GC_00001388	8	8	1	1	0.98564708141321	1.0	0.992771666868125	persistent
GC_00001389	8	8	1	1	0.985489220563847	1.0	0.992691584882021	persistent
GC_00001390	8	8	1	1	0.974070450097847	1.0	0.986864931846344	persistent
GC_00001391	8	8	1	1	0.981396142686465	1.0	0.990610733051942	persistent
GC_00001392	8	8	1	1	0.981537530266344	1.0	0.990682755460516	persistent
GC_00001393	8	8	1	1	0.979214780600462	1.0	0.989498249708285	persistent
GC_00001394	8	8	1	1	0.979910714285714	1.0	0.989853438556933	persistent
GC_00001395	8	8	1	1	0.981997677119628	1.0	0.990917081746264	persistent
GC_00001396	8	8	1	1	0.977764094143404	0.978509257793954	0.978136534048618	persistent
GC_00001397	8	8	1	1	0.964878569522284	0.985544295265774	0.975101950438035	persistent
GC_00001398	8	8	1	1	0.952686202686203	0.864906832298135	0.906676896180517	persistent
GC_00001399	8	8	1	1	0.97119341563786	0.768869393687708	0.858268895390503	persistent
GC_00001400	8	8	1	1	0.952490800241665	0.916613224237068	0.934207676011124	persistent
GC_00001401	8	8	1	1	0.990436062065276	0.99168430307652	0.991059789530785	persistent
GC_00001402	8	8	1	1	0.99311817750356	1.0	0.996547208000953	persistent
GC_00001403	8	8	1	1	0.957194899817851	0.997559862717478	0.976960620490017	persistent
GC_00001404	8	8	1	1	0.973859041016753	0.970396347515386	0.972124610760077	persistent
GC_00001405	8	8	1	1	0.980698529411765	1.0	0.990255220417633	persistent
GC_00001406	8	8	1	1	0.976844336219336	1.0	0.988286551775266	persistent
GC_00001407	8	8	1	1	0.989279481426078	0.989707960433351	0.989493674543806	persistent
GC_00001408	8	8	1	1	0.989715668481549	1.0	0.994831255700821	persistent
GC_00001409	8	8	1	1	0.982879537953795	1.0	0.991365858732966	persistent
GC_00001410	8	8	1	1	0.964352110057632	0.985298485298485	0.974712777353448	persistent
GC_00001411	8	8	1	1	0.981643496324704	1.0	0.990736727514641	persistent
GC_00001412	8	8	1	1	0.96017116524029	1.0	0.97968094038623	persistent
GC_00001413	8	8	1	1	0.923672738595672	0.982124885070907	0.95200242771959	persistent
GC_00001414	8	8	1	1	0.99184505606524	1.0	0.995905834186285	persistent
GC_00001415	8	8	1	1	0.989496724615772	1.0	0.994720637006198	persistent
GC_00001416	8	8	1	1	0.963019250253293	1.0	0.981161290322581	persistent
GC_00001417	8	8	1	1	0.996170288564304	1.0	0.998081470575113	persistent
GC_00001418	8	8	1	1	0.987383177570093	1.0	0.993651540089349	persistent
GC_00001419	8	8	1	1	0.991439272338149	0.986804415252694	0.989116414257004	persistent
GC_00001420	8	8	1	1	0.983029381965552	1.0	0.991442074338996	persistent
GC_00001421	8	8	1	1	0.99344262295082	1.0	0.996710526315789	persistent
GC_00001422	8	8	1	1	0.95203081232493	1.0	0.97542600896861	persistent
GC_00001423	8	8	1	1	0.985235003092146	1.0	0.992562594914528	persistent
GC_00001424	8	8	1	1	0.984474434935264	1.0	0.992176485223786	persistent
GC_00001425	8	8	1	1	0.98116998865662	0.982307729331066	0.981738529360909	persistent
GC_00001426	8	8	1	1	0.880168639532998	0.99662176059235	0.934782295445419	persistent
GC_00001427	8	8	1	1	0.976019184652278	1.0	0.987864077669903	persistent
GC_00001428	8	8	1	1	0.973314929836669	0.999034749034746	0.986007143740905	persistent
GC_00001429	8	8	1	1	0.948400865345261	0.972471317151632	0.960285277817068	persistent
GC_00001430	8	8	1	1	0.959331558710441	1.0	0.979243716506906	persistent
GC_00001431	8	8	1	1	0.956108508977361	1.0	0.977561832167693	persistent
GC_00001432	8	8	1	1	0.975559163059163	1.0	0.987628395343529	persistent
GC_00001433	8	8	1	1	0.970539058319957	1.0	0.985049298284318	persistent
GC_00001434	8	8	1	1	0.983794316129646	0.996030787387233	0.989874737501874	persistent
GC_00001435	8	8	1	1	0.982142857142857	1.0	0.990990990990991	persistent
GC_00001436	8	8	1	1	0.992319508448541	1.0	0.996144949884348	persistent
GC_00001437	8	8	1	1	0.966403109442803	0.989403026285179	0.977767830489209	persistent
GC_00001438	8	8	1	1	0.963583713583714	0.970121604727813	0.966841606794215	persistent
GC_00001439	8	8	1	1	0.976893711070926	0.993095223149834	0.984927845164164	persistent
GC_00001440	8	8	1	1	0.924594143529055	0.799539621685923	0.857531667953925	persistent
GC_00001441	8	8	1	1	0.944805194805195	1.0	0.971619365609349	persistent
GC_00001442	8	8	1	1	0.978352130325815	1.0	0.989057625615608	persistent
GC_00001443	8	8	1	1	0.98461038961039	1.0	0.992245525635572	persistent
GC_00001444	8	8	1	1	0.958565848214286	1.0	0.978844647054634	persistent
GC_00001445	8	8	1	1	0.99339041610335	0.996165077938822	0.994775812230042	persistent
GC_00001446	8	8	1	1	0.977678571428571	1.0	0.988713318284424	persistent
GC_00001447	8	8	1	1	0.981455288385982	1.0	0.990640862944162	persistent
GC_00001448	8	8	1	1	0.982061762034514	1.0	0.990949707870317	persistent
GC_00001449	8	8	1	1	0.98928258967629	1.0	0.994612424409016	persistent
GC_00001450	8	8	1	1	0.994616170054767	1.0	0.997300819061802	persistent
GC_00001451	8	8	1	1	0.974725274725275	1.0	0.987200890372844	persistent
GC_00001452	8	8	1	1	0.918546365914787	1.0	0.95754408883083	persistent
GC_00001453	8	8	1	1	0.990497786416154	1.0	0.995226212433547	persistent
GC_00001454	8	8	1	1	0.993638676844784	1.0	0.996809189534142	persistent
GC_00001455	8	8	1	1	0.971428571428571	1.0	0.985507246376812	persistent
GC_00001456	8	8	1	1	0.974348072562358	1.0	0.987007393582657	persistent
GC_00001457	8	8	1	1	0.995190923227553	0.995371073839037	0.995280990381265	persistent
GC_00001458	8	8	1	1	0.993923092249452	1.0	0.996952285785661	persistent
GC_00001459	8	8	1	1	0.988512136372059	1.0	0.994222884830414	persistent
GC_00001460	8	8	1	1	0.979757896424563	1.0	0.989775465165718	persistent
GC_00001461	8	8	1	1	0.954258917589176	0.685683900889549	0.797979014509979	persistent
GC_00001462	8	8	1	1	0.982358746607451	1.0	0.991100877465928	persistent
GC_00001463	8	8	1	1	0.968656544743501	0.985863450392087	0.977184255799294	persistent
GC_00001464	8	8	1	1	0.927886948083455	0.981560480976308	0.953969347562413	persistent
GC_00001465	8	8	1	1	0.971591214220504	0.874772160244065	0.920643202841147	persistent
GC_00001466	8	8	1	1	0.996688560481664	1.0	0.99834153428638	persistent
GC_00001467	8	8	1	1	0.983419391853127	1.0	0.991640392236267	persistent
GC_00001468	8	8	1	1	0.970455865272938	1.0	0.985006446859458	persistent
GC_00001469	8	8	1	1	0.993325363618251	1.0	0.99665150682193	persistent
GC_00001470	8	8	1	1	0.956741787624141	1.0	0.977892733395149	persistent
GC_00001471	8	8	1	1	0.988840013033561	1.0	0.994388695474094	persistent
GC_00001472	8	8	1	1	0.971438172043011	1.0	0.985512186807568	persistent
GC_00001473	8	8	1	1	0.952984419574281	0.933932264499713	0.943362157447596	persistent
GC_00001474	8	8	1	1	0.981514344868382	1.0	0.990670945592955	persistent
GC_00001475	8	8	1	1	0.974389755902361	1.0	0.987028779894609	persistent
GC_00001476	8	8	1	1	0.918097094170852	0.9191751386809	0.918635800147225	persistent
GC_00001477	8	8	1	1	0.983174603174603	1.0	0.99151592764527	persistent
GC_00001478	8	8	1	1	0.980014275517488	0.961980920314256	0.970913869104239	persistent
GC_00001479	8	8	1	1	0.996435845213849	1.0	0.998214741137465	persistent
GC_00001480	8	8	1	1	0.987273590417762	1.0	0.993596045535148	persistent
GC_00001481	8	8	1	1	0.945013879991458	0.998509697023865	0.971025547776186	persistent
GC_00001482	8	8	1	1	0.985892691951896	0.929181533971952	0.956697418239942	persistent
GC_00001483	8	8	1	1	0.989613526570048	1.0	0.994779652786209	persistent
GC_00001484	8	8	1	1	0.970739522725356	0.957639376292279	0.964144952590537	persistent
GC_00001485	8	8	1	1	0.987758945386064	1.0	0.993841781146376	persistent
GC_00001486	8	8	1	1	0.965101108936725	1.0	0.982240663900415	persistent
GC_00001487	8	8	1	1	0.992857142857143	1.0	0.996415770609319	persistent
GC_00001488	8	8	1	1	0.968942975996693	0.921971161081317	0.944873659870896	persistent
GC_00001489	8	8	1	1	0.9948114839156	1.0	0.997398994277787	persistent
GC_00001490	8	8	1	1	0.962022703818369	0.994472122704883	0.977978318559254	persistent
GC_00001491	8	8	1	1	0.992395285873547	1.0	0.996183129833537	persistent
GC_00001492	8	8	1	1	0.93529810298103	1.0	0.966567477682479	persistent
GC_00001493	8	8	1	1	0.981507936507937	1.0	0.990667681339368	persistent
GC_00001494	8	8	1	1	0.968610825625214	1.0	0.984055165212852	persistent
GC_00001495	8	8	1	1	0.993022264834345	1.0	0.996498917604298	persistent
GC_00001496	8	8	1	1	0.923986986098787	1.0	0.960491929285165	persistent
GC_00001497	8	8	1	1	0.971460638127305	1.0	0.985523747560182	persistent
GC_00001498	8	8	1	1	0.975279106858054	1.0	0.987484860718611	persistent
GC_00001499	8	8	1	1	0.985269970056988	1.0	0.992580339114993	persistent
GC_00001500	8	8	1	1	0.951812497267043	0.922632890365446	0.936995573446521	persistent
GC_00001501	8	8	1	1	0.990961199294533	1.0	0.995460081939984	persistent
GC_00001502	8	8	1	1	0.988170584689572	1.0	0.994050100428241	persistent
GC_00001503	8	8	1	1	0.990401785714286	1.0	0.995177750364472	persistent
GC_00001504	8	8	1	1	0.962141944900566	1.0	0.980705751080943	persistent
GC_00001505	8	8	1	1	0.969403145873734	0.991066739385125	0.98011524905817	persistent
GC_00001506	8	8	1	1	0.985054813292223	0.987682755699961	0.986367034115959	persistent
GC_00001507	8	8	1	1	0.956596624181881	0.987518595548622	0.971811696376302	persistent
GC_00001508	8	8	1	1	0.989500966438236	1.0	0.994722780366093	persistent
GC_00001509	8	8	1	1	0.99114369809734	1.0	0.995552153312128	persistent
GC_00001510	8	8	1	1	0.98661704149509	1.0	0.993263443217603	persistent
GC_00001511	8	8	1	1	0.986990984449688	1.0	0.993452906604951	persistent
GC_00001512	8	8	1	1	0.970311581422693	1.0	0.984932119946293	persistent
GC_00001513	8	8	1	1	0.958646616541353	1.0	0.978886756238004	persistent
GC_00001514	8	8	1	1	0.981972789115646	1.0	0.990904410502832	persistent
GC_00001515	8	8	1	1	0.982759545259545	0.99112386145733	0.98692398149472	persistent
GC_00001516	8	8	1	1	0.980229301022735	1.0	0.990015954734609	persistent
GC_00001517	8	8	1	1	0.956306570293677	0.966323403383257	0.961288893168204	persistent
GC_00001518	8	8	1	1	0.974824515712975	0.989671399359782	0.982191854097239	persistent
GC_00001519	8	8	1	1	0.988226059654631	1.0	0.994078168180024	persistent
GC_00001520	8	8	1	1	0.991508300567934	1.0	0.995736046176838	persistent
GC_00001521	8	8	1	1	0.926288323548597	1.0	0.961733830003386	persistent
GC_00001522	8	8	1	1	0.990404631798074	1.0	0.99517918716193	persistent
GC_00001523	8	8	1	1	0.98647929962363	0.991620201057035	0.989043069971741	persistent
GC_00001524	8	8	1	1	0.986338367946297	1.0	0.993122203007221	persistent
GC_00001525	8	8	1	1	0.984611528822055	1.0	0.992246104109312	persistent
GC_00001526	8	8	1	1	0.960139511709018	0.980457686643252	0.97019223289028	persistent
GC_00001527	8	8	1	1	0.990002035513728	0.996268866720393	0.993125564959707	persistent
GC_00001528	8	8	1	1	0.989591465001301	0.99461462450593	0.992096686509998	persistent
GC_00001529	8	8	1	1	0.963423050379572	0.988598376313273	0.975848369576216	persistent
GC_00001530	8	8	1	1	0.982159165035877	1.0	0.990999292448949	persistent
GC_00001531	8	8	1	1	0.981979030144168	1.0	0.990907588031079	persistent
GC_00001532	8	8	1	1	0.97771144278607	0.98095337812042	0.979329727466192	persistent
GC_00001533	8	8	1	1	0.964191998708167	0.952201905552181	0.958159443574764	persistent
GC_00001534	8	8	1	1	0.986335125448029	1.0	0.993120559377467	persistent
GC_00001535	8	8	1	1	0.972689075630252	1.0	0.98615548455804	persistent
GC_00001536	8	8	1	1	0.970677926342951	0.943146417445483	0.956714143275595	persistent
GC_00001537	7	8	2	0	0.974882214369847	0.762203152652593	0.855523063361387	persistent
GC_00001538	8	8	1	1	0.991752933057281	1.0	0.995859392595416	persistent
GC_00001539	7	8	2	0	0.938348286174373	0.750372893654761	0.833898605836036	persistent
GC_00001540	8	8	1	1	0.972558514931396	1.0	0.986088379705401	persistent
GC_00001541	8	8	1	1	0.981347393087288	0.998105529048549	0.98965552350791	persistent
GC_00001542	8	8	1	1	0.98912216643846	1.0	0.994531339630579	persistent
GC_00001543	8	8	1	1	0.977489177489178	1.0	0.98861646234676	persistent
GC_00001544	8	8	1	1	0.976396619253762	1.0	0.988057366362451	persistent
GC_00001545	8	8	1	1	0.977418745275888	1.0	0.98858043862583	persistent
GC_00001546	8	8	1	1	0.98248959778086	1.0	0.991167468299082	persistent
GC_00001547	8	8	1	1	0.9927514346119	1.0	0.996362534101243	persistent
GC_00001548	8	8	1	1	0.994680018776404	1.0	0.997332914967054	persistent
GC_00001549	8	8	1	1	0.977555093893845	0.942433357535526	0.959672990354154	persistent
GC_00001550	8	8	1	1	0.958599857853589	1.0	0.978862378662796	persistent
GC_00001551	8	8	1	1	0.980105840846727	0.993026884224899	0.98652405586281	persistent
GC_00001552	8	8	1	1	0.992636684303351	1.0	0.996304737459341	persistent
GC_00001553	8	8	1	1	0.983504163997438	1.0	0.991683488090432	persistent
GC_00001554	8	8	1	1	0.988176487551668	0.998751920122892	0.993436059951059	persistent
GC_00001555	8	8	1	1	0.992132600061106	0.968829963881634	0.980342826280553	persistent
GC_00001556	8	8	1	1	0.981319622964867	0.992381369725802	0.986819498174422	persistent
GC_00001557	8	8	1	1	0.988095238095238	1.0	0.994011976047904	persistent
GC_00001558	8	8	1	1	0.982229123533471	1.0	0.991034902950649	persistent
GC_00001559	8	8	1	1	0.98370319001387	1.0	0.991784653032687	persistent
GC_00001560	8	8	1	1	0.966973190001295	0.985256656426008	0.976029306977143	persistent
GC_00001561	8	8	1	1	0.974512099921936	1.0	0.987091545258663	persistent
GC_00001562	8	8	1	1	0.994032700799618	1.0	0.997007421594446	persistent
GC_00001563	8	8	1	1	0.994532816835627	0.993876259773133	0.994204429909387	persistent
GC_00001564	8	8	1	1	0.960963455149502	1.0	0.98009318085557	persistent
GC_00001565	8	8	1	1	0.98992673992674	1.0	0.994937873907041	persistent
GC_00001566	8	8	1	1	0.970975056689342	1.0	0.985273815002301	persistent
GC_00001567	8	8	1	1	0.979865258000306	1.0	0.989830246316848	persistent
GC_00001568	8	8	1	1	0.98907681465821	1.0	0.994508414526129	persistent
GC_00001569	8	8	1	1	0.913746630727763	0.95926243567753	0.93595149570342	persistent
GC_00001570	8	8	1	1	0.962315270935961	1.0	0.980795782603238	persistent
GC_00001571	8	8	1	1	0.941428571428571	1.0	0.969830757910228	persistent
GC_00001572	8	8	1	1	0.976314062406778	0.995199946562163	0.98566654694303	persistent
GC_00001573	8	8	1	1	0.967569786535304	1.0	0.983517629876904	persistent
GC_00001574	8	8	1	1	0.957151300236407	1.0	0.97810659821833	persistent
GC_00001575	8	8	1	1	0.954913880445795	1.0	0.976937030318735	persistent
GC_00001576	8	8	1	1	0.973763539750664	1.0	0.986707394416329	persistent
GC_00001577	8	8	1	1	0.978910650281618	1.0	0.989342950013746	persistent
GC_00001578	8	8	1	1	0.96909769116985	0.989953037027629	0.97941435486233	persistent
GC_00001579	8	8	1	1	0.922894985808893	0.98079709378569	0.950965473516617	persistent
GC_00001580	8	8	1	1	0.954692556634304	0.971089548749122	0.962821246935999	persistent
GC_00001581	8	8	1	1	0.988672827621615	1.0	0.99430415490117	persistent
GC_00001582	8	8	1	1	0.97831223628692	0.962604023536186	0.970394565101229	persistent
GC_00001583	8	8	1	1	0.988873819570022	0.981637071209501	0.985242156824071	persistent
GC_00001584	8	8	1	1	0.986901041666667	0.991675536573202	0.98928252846304	persistent
GC_00001585	8	8	1	1	0.974506201194304	0.998930484969346	0.98656719923158	persistent
GC_00001586	8	8	1	1	0.994372294372294	0.998992447176108	0.996677016557914	persistent
GC_00001587	8	8	1	1	0.992621686355702	1.0	0.996297182904903	persistent
GC_00001588	8	8	1	1	0.992484367484368	1.0	0.996228009294185	persistent
GC_00001589	8	8	1	1	0.967055634134842	0.995084534452354	0.980869889815755	persistent
GC_00001590	8	8	1	1	0.954526136846579	0.961385174759559	0.957943377990206	persistent
GC_00001591	8	8	1	1	0.989964430894309	1.0	0.994956910309607	persistent
GC_00001592	8	8	1	1	0.985482654600302	0.96719182178366	0.976251572462958	persistent
GC_00001593	8	8	1	1	0.983280686640503	0.99628967984815	0.989742438134796	persistent
GC_00001594	8	8	1	1	0.978155657292348	0.975799594031164	0.97697620520085	persistent
GC_00001595	8	8	1	1	0.990571547768043	0.959036757275012	0.974549115904976	persistent
GC_00001596	8	8	1	1	0.994442628309905	0.947982693373148	0.970657034447494	persistent
GC_00001597	8	8	1	1	0.986483134920635	1.0	0.993195580248455	persistent
GC_00001598	8	8	1	1	0.96881798404641	1.0	0.984162062615101	persistent
GC_00001599	8	8	1	1	0.975083684267358	1.0	0.98738467846648	persistent
GC_00001600	8	8	1	1	0.994805019565511	0.834915364824343	0.907874233599463	persistent
GC_00001601	8	8	1	1	0.992011381046181	0.986179228626361	0.989086707585409	persistent
GC_00001602	8	8	1	1	0.989159891598916	1.0	0.994550408719346	persistent
GC_00001603	8	8	1	1	0.994660168317886	1.0	0.997322936625031	persistent
GC_00001604	8	8	1	1	0.985347985347985	1.0	0.992619926199262	persistent
GC_00001605	8	8	1	1	0.978076857965126	0.987140386176711	0.982587721698736	persistent
GC_00001606	8	8	1	1	0.989577117396666	0.928405572755419	0.958015851946462	persistent
GC_00001607	8	8	1	1	0.984480431848853	1.0	0.992179530771846	persistent
GC_00001608	8	8	1	1	0.958204258248513	0.998379970544915	0.977879638451449	persistent
GC_00001609	8	8	1	1	0.987486157253599	1.0	0.993703683066808	persistent
GC_00001610	8	8	1	1	0.935830888437523	0.962333702882483	0.948897275041476	persistent
GC_00001611	8	8	1	1	0.993689880723355	0.998079877112137	0.995880040992023	persistent
GC_00001612	8	8	1	1	0.979177183240788	1.0	0.989479053752471	persistent
GC_00001613	8	8	1	1	0.991081871345029	1.0	0.995520963360012	persistent
GC_00001614	8	8	1	1	0.994326835211697	1.0	0.997155348517536	persistent
GC_00001615	8	8	1	1	0.981831945495837	0.91040219359185	0.944768872364734	persistent
GC_00001616	8	8	1	1	0.981583573026526	1.0	0.99070620728585	persistent
GC_00001617	8	8	1	1	0.973795640705262	1.0	0.986723874166945	persistent
GC_00001618	8	8	1	1	0.993444514369625	1.0	0.996711478256294	persistent
GC_00001619	8	8	1	1	0.97027059822837	0.937469485401817	0.953588055549802	persistent
GC_00001620	8	8	1	1	0.973266499582289	1.0	0.98645215918713	persistent
GC_00001621	8	8	1	1	0.95517804443246	0.953245564369712	0.954210825981207	persistent
GC_00001622	8	8	1	1	0.974081137309293	1.0	0.986870416721556	persistent
GC_00001623	8	8	1	1	0.97463768115942	1.0	0.987155963302752	persistent
GC_00001624	8	8	1	1	0.97963048855906	1.0	0.989710447702911	persistent
GC_00001625	8	8	1	1	0.962542087542088	0.908390410958904	0.934682574778242	persistent
GC_00001626	8	8	1	1	0.988909238909239	1.0	0.994423696730956	persistent
GC_00001627	8	8	1	1	0.953451043338684	1.0	0.976170912078883	persistent
GC_00001628	8	8	1	1	0.977772248486356	0.996775793650793	0.987182573628171	persistent
GC_00001629	8	8	1	1	0.992876929165018	1.0	0.996425734710087	persistent
GC_00001630	8	8	1	1	0.972222222222222	1.0	0.985915492957746	persistent
GC_00001631	8	8	1	1	0.967219014536294	0.954551417080078	0.960843465757641	persistent
GC_00001632	8	8	1	1	0.981884744051	0.985047483649727	0.983463571078013	persistent
GC_00001633	8	8	1	1	0.9847028521171	1.0	0.992292474479702	persistent
GC_00001634	8	8	1	1	0.986263970650968	0.969702933377524	0.977913341432363	persistent
GC_00001635	8	8	1	1	0.992146858743497	1.0	0.996057950636503	persistent
GC_00001636	8	8	1	1	0.984496124031008	0.987208800690251	0.9858505963069	persistent
GC_00001637	8	8	1	1	0.938970917225951	0.985587933349126	0.961714842346472	persistent
GC_00001638	8	8	1	1	0.975936733485579	1.0	0.987821843631616	persistent
GC_00001639	8	8	1	1	0.973055790363483	1.0	0.986343919027473	persistent
GC_00001640	8	8	1	1	0.942848020434227	1.0	0.970583401807724	persistent
GC_00001641	8	8	1	1	0.978632478632479	1.0	0.989200863930885	persistent
GC_00001642	8	8	1	1	0.953581432573029	1.0	0.976239246210569	persistent
GC_00001643	8	8	1	1	0.991952789699571	1.0	0.995960140048478	persistent
GC_00001644	8	8	1	1	0.986590932669364	1.0	0.99325021215484	persistent
GC_00001645	8	8	1	1	0.976234567901235	1.0	0.987974387006091	persistent
GC_00001646	8	8	1	1	0.973976839057771	0.965018996960484	0.969477226129973	persistent
GC_00001647	8	8	1	1	0.977650727650728	0.997925311203325	0.987683984267117	persistent
GC_00001648	8	8	1	1	0.981649984834698	1.0	0.990740032142037	persistent
GC_00001649	8	8	1	1	0.986281929990539	1.0	0.993093593712789	persistent
GC_00001650	8	8	1	1	0.993033616848927	0.952969360736351	0.972589067887752	persistent
GC_00001651	8	8	1	1	0.983061681048258	1.0	0.991458501208703	persistent
GC_00001652	8	8	1	1	0.96608709273183	1.0	0.982751065609688	persistent
GC_00001653	8	8	1	1	0.983348167927607	1.0	0.991604181080424	persistent
GC_00001654	8	8	1	1	0.981711021995382	0.966171326844153	0.973879188611041	persistent
GC_00001655	8	8	1	1	0.963143687707641	1.0	0.981225871278227	persistent
GC_00001656	8	8	1	1	0.973113964686998	0.961681557281248	0.967363984820801	persistent
GC_00001657	8	8	1	1	0.991167434715822	1.0	0.99556412729026	persistent
GC_00001658	8	8	1	1	0.957155257936508	0.98475416336241	0.970758589354523	persistent
GC_00001659	8	8	1	1	0.991625138427464	1.0	0.995794960903562	persistent
GC_00001660	8	8	1	1	0.992267219387755	1.0	0.996118602696971	persistent
GC_00001661	8	8	1	1	0.989759146902004	1.0	0.99485321974072	persistent
GC_00001662	8	8	1	1	0.988202488202488	1.0	0.994066242313087	persistent
GC_00001663	8	8	1	1	0.977995391705069	0.969521453761758	0.973739987045826	persistent
GC_00001664	8	8	1	1	0.984263098379193	1.0	0.992069145652277	persistent
